It 	 O 	O
49626	found	VERB	O
49626	in	ADP	O
49626	adult	NOUN	O
49626	tissue	NOUN	O
49626	.	PUNCT	O
49627	This	DET	O
49627	specific	ADJ	O
49627	high	ADJ	O
49627	affinity	NOUN	O
49627	uptake	NOUN	O
49627	could	VERB	O
49627	be	VERB	O
49627	found	VERB	O
49627	as	ADV	O
49627	early	ADV	O
49627	as	ADP	O
49627	the	DET	O
49627	16th	ADJ	O
49627	day	NOUN	O
49627	of	ADP	O
49627	gestation	NOUN	O
49627	,	PUNCT	O
49627	5	NUM	O
49627	-	SYM	O
49627	8	NUM	O
49627	days	NOUN	O
49627	before	ADP	O
49627	uptake	NOUN	O
49627	of	ADP	O
49627	norepinephrine	NOUN	O
49627	(	PUNCT	O
49627	NE	PROPN	O
49627	)	PUNCT	O
49627	begins	VERB	O
49627	.	PUNCT	O
49628	Light	NOUN	O
49628	and	CCONJ	O
49628	electron	NOUN	O
49628	microscope	NOUN	O
49628	radioautography	NOUN	O
49628	revealed	VERB	O
49628	that	ADP	O
49628	the	DET	O
49628	uptake	NOUN	O
49628	of	ADP	O
49628	5-HT	NUM	O
49628	was	VERB	O
49628	primarily	ADV	O
49628	into	ADP	O
49628	axons	NOUN	O
49628	and	CCONJ	O
49628	a	DET	O
49628	characteristic	ADJ	O
49628	structure	NOUN	O
49628	called	VERB	O
49628	the	DET	O
49628	expanded	VERB	O
49628	process	NOUN	O
49628	,	PUNCT	O
49628	both	CCONJ	O
49628	in	ADP	O
49628	the	DET	O
49628	myenteric	ADJ	O
49628	plexus	NOUN	O
49628	.	PUNCT	O
49629	Both	DET	O
49629	contained	VERB	O
49629	dense	ADJ	O
49629	-	PUNCT	O
49629	cored	VERB	O
49629	vesicles	NOUN	O
49629	.	PUNCT	O
49630	Axons	NOUN	O
49630	were	VERB	O
49630	not	ADV	O
49630	labeled	VERB	O
49630	by	ADP	O
49630	tritiated	ADJ	O
49630	NE	PROPN	O
49630	until	ADP	O
49630	after	ADP	O
49630	24	NUM	O
49630	days	NOUN	O
49630	and	CCONJ	O
49630	the	DET	O
49630	expanded	VERB	O
49630	process	NOUN	O
49630	was	VERB	O
49630	never	ADV	O
49630	labeled	VERB	O
49630	by	ADP	O
49630	tritiated	ADJ	O
49630	NE	PROPN	O
49630	.	PUNCT	O
49631	This	DET	O
49631	study	NOUN	O
49631	shows	VERB	O
49631	that	ADP	O
49631	uptake	NOUN	O
49631	of	ADP	O
49631	5-HT	NUM	O
49631	is	VERB	O
49631	a	DET	O
49631	property	NOUN	O
49631	of	ADP	O
49631	distinct	ADJ	O
49631	system	NOUN	O
49631	of	ADP	O
49631	axons	NOUN	O
49631	in	ADP	O
49631	the	DET	O
49631	mammalian	ADJ	O
49631	myenteric	ADJ	O
49631	plexus	NOUN	O
49631	which	ADJ	O
49631	develops	VERB	O
49631	prior	ADV	O
49631	to	ADP	O
49631	adrenergic	VERB	O
49631	axons	NOUN	O
49631	during	ADP	O
49631	ontogeny	ADJ	O
49631	.	PUNCT	O
49632	The	DET	O
49632	results	NOUN	O
49632	of	ADP	O
49632	morphological	ADJ	O
49632	,	PUNCT	O
49632	base	NOUN	O
49632	ratio	NOUN	O
49632	,	PUNCT	O
49632	nutritional	ADJ	O
49632	,	PUNCT	O
49632	temperature	NOUN	O
49632	,	PUNCT	O
49632	and	CCONJ	O
49632	pH	VERB	O
49632	studies	NOUN	O
49632	on	ADP	O
49632	a	DET	O
49632	strain	NOUN	O
49632	of	ADP	O
49632	Methanospirillum	PROPN	O
49632	hungatii	NOUN	O
49632	,	PUNCT	O
49632	isolated	VERB	O
49632	from	ADP	O
49632	an	DET	O
49632	anaerobic	ADJ	O
49632	pear	NOUN	O
49632	waste	NOUN	O
49632	digester	NOUN	O
49632	,	PUNCT	O
49632	are	VERB	O
49632	described	VERB	O
49632	.	PUNCT	O
49633	The	DET	O
49633	isolate	ADJ	O
49633	,	PUNCT	O
49633	designated	VERB	O
49633	as	ADP	O
49633	strain	NOUN	O
49633	GP	PROPN	O
49633	1	NUM	O
49633	,	PUNCT	O
49633	was	VERB	O
49633	compared	VERB	O
49633	with	ADP	O
49633	some	DET	O
49633	of	ADP	O
49633	the	DET	O
49633	characteristics	NOUN	O
49633	of	ADP	O
49633	type	NOUN	O
49633	-	PUNCT	O
49633	strain	NOUN	O
49633	M.	PROPN	O
49633	hungatii	NOUN	O
49633	JF	PROPN	O
49633	1	NUM	O
49633	.	PUNCT	O
49634	Strain	NOUN	O
49634	GP	PROPN	O
49634	1	NUM	O
49634	is	VERB	O
49634	Gram	PROPN	O
49634	-	PUNCT	O
49634	negative	PROPN	O
49634	,	PUNCT	O
49634	weakly	ADV	O
49634	motile	ADJ	O
49634	,	PUNCT	O
49634	and	CCONJ	O
49634	a	DET	O
49634	strict	ADJ	O
49634	anaerobe	NOUN	O
49634	with	ADP	O
49634	a	DET	O
49634	guanine	NOUN	O
49634	plus	CCONJ	O
49634	cytosine	NOUN	O
49634	(	PUNCT	O
49634	G	NOUN	O
49634	+	SYM	O
49634	C	PROPN	O
49634	)	PUNCT	O
49634	content	NOUN	O
49634	of	ADP	O
49634	46.5	NUM	O
49634	mol%	NOUN	O
49634	.	PUNCT	O
49635	The	DET	O
49635	preferred	ADJ	O
49635	substrates	NOUN	O
49635	for	ADP	O
49635	methane	NOUN	O
49635	production	NOUN	O
49635	are	VERB	O
49635	hydrogen	NOUN	O
49635	,	PUNCT	O
49635	carbon	NOUN	O
49635	dioxide	NOUN	O
49635	,	PUNCT	O
49635	and	CCONJ	O
49635	formate	ADJ	O
49635	.	PUNCT	O
49636	Acetate	NOUN	O
49636	is	VERB	O
49636	used	VERB	O
49636	under	ADP	O
49636	certain	ADJ	O
49636	conditions	NOUN	O
49636	but	CCONJ	O
49636	its	ADJ	O
49636	specific	ADJ	O
49636	contribution	NOUN	O
49636	to	ADP	O
49636	cell	NOUN	O
49636	carbon	NOUN	O
49636	and	CCONJ	O
49636	(	PUNCT	O
49636	or	CCONJ	O
49636	)	PUNCT	O
49636	methane	NOUN	O
49636	formation	NOUN	O
49636	was	VERB	O
49636	not	ADV	O
49636	established	VERB	O
49636	.	PUNCT	O
49637	The	DET	O
49637	optimum	ADJ	O
49637	temperature	NOUN	O
49637	for	ADP	O
49637	both	DET	O
49637	growth	NOUN	O
49637	and	CCONJ	O
49637	methane	NOUN	O
49637	production	NOUN	O
49637	is	VERB	O
49637	35	NUM	O
49637	degrees	NOUN	O
49637	C	NOUN	O
49637	,	PUNCT	O
49637	but	CCONJ	O
49637	growth	NOUN	O
49637	and	CCONJ	O
49637	methane	NOUN	O
49637	production	NOUN	O
49637	occur	VERB	O
49637	over	ADP	O
49637	the	DET	O
49637	range	NOUN	O
49637	25	NUM	O
49637	-	SYM	O
49637	45	NUM	O
49637	degrees	NOUN	O
49637	C.	PROPN	O
49637	Methane	PROPN	O
49637	production	NOUN	O
49637	is	VERB	O
49637	optimal	ADJ	O
49637	at	ADP	O
49637	pH	NOUN	O
49637	7.0	NUM	O
49637	.	PUNCT	O
49638	The	DET	O
49638	objective	NOUN	O
49638	of	ADP	O
49638	this	DET	O
49638	investigation	NOUN	O
49638	was	VERB	O
49638	to	PART	O
49638	throw	VERB	O
49638	light	NOUN	O
49638	on	ADP	O
49638	the	DET	O
49638	biological	ADJ	O
49638	behavior	NOUN	O
49638	 	SPACE	O
49638	and	CCONJ	O
49638	metabolic	ADJ	O
49638	regulation	NOUN	O
49638	of	ADP	O
49638	hepatic	ADJ	O
49638	enzymes	NOUN	O
49638	of	ADP	O
49638	the	DET	O
49638	nonoxidative	ADJ	O
49638	branch	NOUN	O
49638	of	ADP	O
49638	the	DET	O
49638	pentose	NOUN	O
49638	phosphate	ADJ	O
49638	pathway	NOUN	O
49638	.	PUNCT	O
49639	The	DET	O
49639	activities	NOUN	O
49639	of	ADP	O
49639	transaldolase	NOUN	O
49639	(	PUNCT	O
49639	EC	PROPN	O
49639	2.2.1.2	NUM	O
49639	)	PUNCT	O
49639	and	CCONJ	O
49639	trasketolase	NOUN	O
49639	(	PUNCT	O
49639	EC	PROPN	O
49639	2.2.1.1	NUM	O
49639	)	PUNCT	O
49639	Were	VERB	O
49639	compared	VERB	O
49639	in	ADP	O
49639	biological	ADJ	O
49639	conditions	NOUN	O
49639	that	ADJ	O
49639	involve	VERB	O
49639	modulation	NOUN	O
49639	of	ADP	O
49639	gene	NOUN	O
49639	expression	NOUN	O
49639	such	ADJ	O
49639	as	ADP	O
49639	in	ADP	O
49639	starvation	NOUN	O
49639	,	PUNCT	O
49639	in	ADP	O
49639	differentiation	NOUN	O
49639	,	PUNCT	O
49639	after	ADP	O
49639	partial	ADJ	O
49639	hepatectomy	NOUN	O
49639	,	PUNCT	O
49639	and	CCONJ	O
49639	in	ADP	O
49639	a	DET	O
49639	spectrum	NOUN	O
49639	of	ADP	O
49639	hepatomas	NOUN	O
49639	of	ADP	O
49639	different	ADJ	O
49639	growth	NOUN	O
49639	rates	NOUN	O
49639	.	PUNCT	O
49640	The	DET	O
49640	enzyme	NOUN	O
49640	activities	NOUN	O
49640	were	VERB	O
49640	determined	VERB	O
49640	under	ADP	O
49640	optimal	ADJ	O
49640	kinetic	ADJ	O
49640	conditions	NOUN	O
49640	by	ADP	O
49640	spectrophotometric	ADJ	O
49640	methods	NOUN	O
49640	in	ADP	O
49640	the	DET	O
49640	100,000	NUM	O
49640	X	NOUN	O
49640	g	DET	O
49640	supernatant	NOUN	O
49640	fluids	NOUN	O
49640	prepared	VERB	O
49640	from	ADP	O
49640	tissue	NOUN	O
49640	homogenates	NOUN	O
49640	.	PUNCT	O
49641	The	DET	O
49641	kinetic	ADJ	O
49641	properties	NOUN	O
49641	of	ADP	O
49641	transaldolase	NOUN	O
49641	and	CCONJ	O
49641	transketolase	NOUN	O
49641	were	VERB	O
49641	similar	ADJ	O
49641	in	ADP	O
49641	normal	ADJ	O
49641	liver	NOUN	O
49641	and	CCONJ	O
49641	in	ADP	O
49641	rapidly	ADV	O
49641	growing	VERB	O
49641	hepatoma	NOUN	DISEASE
49641	3924A.	NUM	O
49642	For	ADP	O
49642	transaldolase	NOUN	O
49642	,	PUNCT	O
49642	apparent	ADJ	O
49642	Km	PROPN	O
49642	values	NOUN	O
49642	of	ADP	O
49642	0.13	NUM	O
49642	mM	PROPN	O
49642	(	PUNCT	O
49642	normal	ADJ	O
49642	liver	NOUN	O
49642	)	PUNCT	O
49642	and	CCONJ	O
49642	0.17	NUM	O
49642	mM	PROPN	O
49642	(	PUNCT	O
49642	hepatoma	NOUN	DISEASE
49642	)	PUNCT	O
49642	were	VERB	O
49642	observed	VERB	O
49642	for	ADP	O
49642	erythrose	NOUN	O
49642	4-phosphate	NOUN	O
49642	and	CCONJ	O
49642	of	ADP	O
49642	0.30	NUM	O
49642	to	ADP	O
49642	0.35	NUM	O
49642	mM	PROPN	O
49642	for	ADP	O
49642	fructose	NOUN	O
49642	6-phosphate	NOUN	O
49642	.	PUNCT	O
49643	The	DET	O
49643	pH	VERB	O
49643	optima	NOUN	O
49643	in	ADP	O
49643	liver	NOUN	O
49643	and	CCONJ	O
49643	hepatoma	NOUN	DISEASE
49643	were	VERB	O
49643	at	ADP	O
49643	approximately	ADV	O
49643	6.9	NUM	O
49643	to	ADP	O
49643	7.2	NUM	O
49643	.	PUNCT	O
49644	For	ADP	O
49644	the	DET	O
49644	transketolase	ADJ	O
49644	substrates	NOUN	O
49644	,	PUNCT	O
49644	ribose	VERB	O
49644	5-phosphate	NOUN	O
49644	and	CCONJ	O
49644	xylulose	ADJ	O
49644	5-phosphate	NOUN	O
49644	,	PUNCT	O
49644	the	DET	O
49644	apparent	ADJ	O
49644	Km	PROPN	O
49644	values	NOUN	O
49644	were	VERB	O
49644	0.3	NUM	O
49644	and	CCONJ	O
49644	0.5	NUM	O
49644	mM	NOUN	O
49644	,	PUNCT	O
49644	respectively	ADV	O
49644	,	PUNCT	O
49644	in	ADP	O
49644	both	DET	O
49644	liver	NOUN	O
49644	and	CCONJ	O
49644	hepatoma	NOUN	DISEASE
49644	.	PUNCT	O
49645	A	DET	O
49645	broad	ADJ	O
49645	pH	NOUN	O
49645	optimum	ADJ	O
49645	around	ADV	O
49645	7.6	NUM	O
49645	was	VERB	O
49645	observed	VERB	O
49645	in	ADP	O
49645	both	DET	O
49645	tissues	NOUN	O
49645	.	PUNCT	O
49646	In	ADP	O
49646	organ	NOUN	O
49646	distribution	NOUN	O
49646	studies	NOUN	O
49646	,	PUNCT	O
49646	enzyme	NOUN	O
49646	activities	NOUN	O
49646	were	VERB	O
49646	measured	VERB	O
49646	in	ADP	O
49646	liver	NOUN	O
49646	,	PUNCT	O
49646	intestinal	ADJ	O
49646	mucosa	NOUN	O
49646	,	PUNCT	O
49646	thymus	NOUN	O
49646	,	PUNCT	O
49646	kidney	NOUN	O
49646	,	PUNCT	O
49646	spleen	NOUN	O
49646	,	PUNCT	O
49646	brain	NOUN	O
49646	,	PUNCT	O
49646	adipose	ADJ	O
49646	tissue	NOUN	O
49646	,	PUNCT	O
49646	lung	NOUN	O
49646	,	PUNCT	O
49646	heart	NOUN	O
49646	,	PUNCT	O
49646	and	CCONJ	O
49646	skeletal	ADJ	O
49646	muscle	NOUN	O
49646	.	PUNCT	O
49647	Taking	VERB	O
49647	the	DET	O
49647	specific	ADJ	O
49647	activity	NOUN	O
49647	of	ADP	O
49647	liver	NOUN	O
49647	as	ADP	O
49647	100	NUM	O
49647	%	NOUN	O
49647	,	PUNCT	O
49647	transaldolase	NOUN	O
49647	activity	NOUN	O
49647	was	VERB	O
49647	the	DET	O
49647	highest	ADJ	O
49647	in	ADP	O
49647	intestinal	ADJ	O
49647	mucosa	NOUN	O
49647	(	PUNCT	O
49647	316	NUM	O
49647	%	NOUN	O
49647	)	PUNCT	O
49647	and	CCONJ	O
49647	in	ADP	O
49647	thymus	NOUN	O
49647	(	PUNCT	O
49647	219	NUM	O
49647	%	NOUN	O
49647	)	PUNCT	O
49647	;	PUNCT	O
49647	it	PRON	O
49647	was	VERB	O
49647	the	DET	O
49647	lowest	ADJ	O
49647	in	ADP	O
49647	heart	NOUN	O
49647	(	PUNCT	O
49647	53	NUM	O
49647	%	NOUN	O
49647	)	PUNCT	O
49647	and	CCONJ	O
49647	in	ADP	O
49647	skeletal	ADJ	O
49647	muscle	NOUN	O
49647	(	PUNCT	O
49647	21	NUM	O
49647	%	NOUN	O
49647	)	PUNCT	O
49647	.	PUNCT	O
49648	Transketolase	ADJ	O
49648	activity	NOUN	O
49648	was	VERB	O
49648	highest	ADJ	O
49648	in	ADP	O
49648	kidney	NOUN	O
49648	(	PUNCT	O
49648	155	NUM	O
49648	%	NOUN	O
49648	)	PUNCT	O
49648	and	CCONJ	O
49648	lowest	ADJ	O
49648	in	ADP	O
49648	heart	NOUN	O
49648	(	PUNCT	O
49648	26	NUM	O
49648	%	NOUN	O
49648	)	PUNCT	O
49648	and	CCONJ	O
49648	skeletal	ADJ	O
49648	muscle	NOUN	O
49648	(	PUNCT	O
49648	23	NUM	O
49648	%	NOUN	O
49648	)	PUNCT	O
49648	.	PUNCT	O
49649	Starvation	NOUN	O
49649	decreased	VERB	O
49649	transaldolase	NOUN	O
49649	and	CCONJ	O
49649	transketolase	NOUN	O
49649	activities	NOUN	O
49649	in	ADP	O
49649	6	NUM	O
49649	days	NOUN	O
49649	to	ADP	O
49649	69	NUM	O
49649	and	CCONJ	O
49649	74	NUM	O
49649	%	NOUN	O
49649	,	PUNCT	O
49649	respectively	ADV	O
49649	,	PUNCT	O
49649	of	ADP	O
49649	those	DET	O
49649	of	ADP	O
49649	the	DET	O
49649	liver	NOUN	O
49649	of	ADP	O
49649	the	DET	O
49649	normal	ADJ	O
49649	,	PUNCT	O
49649	fed	ADJ	O
49649	rat	NOUN	O
49649	.	PUNCT	O
49650	This	DET	O
49650	was	VERB	O
49650	in	ADP	O
49650	the	DET	O
49650	same	ADJ	O
49650	range	NOUN	O
49650	as	ADP	O
49650	the	DET	O
49650	decrease	NOUN	O
49650	in	ADP	O
49650	the	DET	O
49650	protein	NOUN	O
49650	concentration	NOUN	O
49650	(	PUNCT	O
49650	66%y	NUM	O
49650	.	PUNCT	O
49651	In	ADP	O
49651	the	DET	O
49651	liver	NOUN	O
49651	tumors	NOUN	O
49651	,	PUNCT	O
49651	transaldolase	NOUN	O
49651	activity	NOUN	O
49651	was	VERB	O
49651	increased	VERB	O
49651	1.5-	NUM	O
49651	to	ADP	O
49651	3.4-fold	NUM	O
49651	over	ADP	O
49651	the	DET	O
49651	activities	NOUN	O
49651	observed	VERB	O
49651	in	ADP	O
49651	normal	ADJ	O
49651	control	NOUN	O
49651	rat	NOUN	O
49651	liver	NOUN	O
49651	.	PUNCT	O
49652	Transketolase	ADJ	O
49652	activity	NOUN	O
49652	showed	VERB	O
49652	no	DET	O
49652	relationship	NOUN	O
49652	to	PART	O
49652	tumor	VERB	O
49652	proliferation	NOUN	O
49652	rate	NOUN	O
49652	.	PUNCT	O
49653	In	ADP	O
49653	the	DET	O
49653	regenerating	NOUN	O
49653	liver	NOUN	O
49653	at	ADP	O
49653	24	NUM	O
49653	hr	NOUN	O
49653	after	ADP	O
49653	partial	ADJ	O
49653	hepatectomy	NOUN	O
49653	,	PUNCT	O
49653	the	DET	O
49653	activity	NOUN	O
49653	of	ADP	O
49653	both	DET	O
49653	pentose	NOUN	O
49653	phosphate	ADJ	O
49653	pathway	NOUN	O
49653	enzymes	NOUN	O
49653	was	VERB	O
49653	in	ADP	O
49653	the	DET	O
49653	same	ADJ	O
49653	range	NOUN	O
49653	as	ADP	O
49653	that	DET	O
49653	of	ADP	O
49653	the	DET	O
49653	sham	ADJ	O
49653	-	PUNCT	O
49653	operated	VERB	O
49653	controls	NOUN	O
49653	.	PUNCT	O
49654	In	ADP	O
49654	differentiation	NOUN	O
49654	at	ADP	O
49654	the	DET	O
49654	postnatal	ADJ	O
49654	age	NOUN	O
49654	of	ADP	O
49654	5	NUM	O
49654	,	PUNCT	O
49654	12	NUM	O
49654	,	PUNCT	O
49654	23	NUM	O
49654	,	PUNCT	O
49654	and	CCONJ	O
49654	32	NUM	O
49654	days	NOUN	O
49654	,	PUNCT	O
49654	hepatic	ADJ	O
49654	transaldolase	NOUN	O
49654	activities	NOUN	O
49654	were	VERB	O
49654	33	NUM	O
49654	,	PUNCT	O
49654	44	NUM	O
49654	,	PUNCT	O
49654	55	NUM	O
49654	,	PUNCT	O
49654	and	CCONJ	O
49654	72	NUM	O
49654	%	NOUN	O
49654	,	PUNCT	O
49654	respectively	ADV	O
49654	,	PUNCT	O
49654	of	ADP	O
49654	the	DET	O
49654	activities	NOUN	O
49654	observed	VERB	O
49654	in	ADP	O
49654	the	DET	O
49654	60-day	NUM	O
49654	-	PUNCT	O
49654	old	ADJ	O
49654	,	PUNCT	O
49654	adult	NOUN	O
49654	male	NOUN	O
49654	rat	NOUN	O
49654	.	PUNCT	O
49655	During	ADP	O
49655	the	DET	O
49655	same	ADJ	O
49655	period	NOUN	O
49655	,	PUNCT	O
49655	transketolase	ADJ	O
49655	activ	ADJ	O
49655	-	PUNCT	O
49655	ties	NOUN	O
49655	were	VERB	O
49655	18	NUM	O
49655	,	PUNCT	O
49655	21	NUM	O
49655	,	PUNCT	O
49655	26	NUM	O
49655	,	PUNCT	O
49655	and	CCONJ	O
49655	55	NUM	O
49655	%	NOUN	O
49655	of	ADP	O
49655	the	DET	O
49655	activities	NOUN	O
49655	observed	VERB	O
49655	in	ADP	O
49655	liver	NOUN	O
49655	of	ADP	O
49655	adult	NOUN	O
49655	rat	NOUN	O
49655	.	PUNCT	O
49656	The	DET	O
49656	demonstration	NOUN	O
49656	of	ADP	O
49656	increased	VERB	O
49656	transaldolase	NOUN	O
49656	activity	NOUN	O
49656	in	ADP	O
49656	hepatomas	NOUN	O
49656	,	PUNCT	O
49656	irrespective	ADV	O
49656	of	ADP	O
49656	the	DET	O
49656	degree	NOUN	O
49656	of	ADP	O
49656	tumor	NOUN	O
49656	malignancy	NOUN	O
49656	,	PUNCT	O
49656	differentiation	NOUN	O
49656	,	PUNCT	O
49656	or	CCONJ	O
49656	growth	NOUN	O
49656	rate	NOUN	O
49656	,	PUNCT	O
49656	suggests	VERB	O
49656	that	ADP	O
49656	the	DET	O
49656	reprogramming	NOUN	O
49656	of	ADP	O
49656	gene	NOUN	O
49656	expression	NOUN	O
49656	in	ADP	O
49656	malignant	ADJ	O
49656	transformation	NOUN	O
49656	is	VERB	O
49656	linked	VERB	O
49656	with	ADP	O
49656	an	DET	O
49656	increase	NOUN	O
49656	in	ADP	O
49656	the	DET	O
49656	expression	NOUN	O
49656	of	ADP	O
49656	this	DET	O
49656	pentose	NOUN	O
49656	phosphate	ADJ	O
49656	pathway	NOUN	O
49656	enzyme	NOUN	O
49656	...	PUNCT	O
49657	We	PRON	O
49657	used	VERB	O
49657	the	DET	O
49657	method	NOUN	O
49657	described	VERB	O
49657	here	ADV	O
49657	to	PART	O
49657	detect	VERB	O
49657	and	CCONJ	O
49657	identify	VERB	O
49657	seven	NUM	O
49657	benzodiazepine	NOUN	O
49657	derivatives	NOUN	O
49657	--	PUNCT	O
49657	diazepam	NOUN	O
49657	,	PUNCT	O
49657	chlorodiazepoxide	NOUN	O
49657	,	PUNCT	O
49657	nitrazepam	NOUN	O
49657	,	PUNCT	O
49657	cloxazolam	NOUN	O
49657	,	PUNCT	O
49657	oxazolam	NOUN	O
49657	,	PUNCT	O
49657	oxazepam	NOUN	O
49657	,	PUNCT	O
49657	and	CCONJ	O
49657	medazepam	NOUN	O
49657	--	PUNCT	O
49657	and	CCONJ	O
49657	their	ADJ	O
49657	metabolites	NOUN	O
49657	in	ADP	O
49657	the	DET	O
49657	urine	NOUN	O
49657	of	ADP	O
49657	rabbits	NOUN	O
49657	given	VERB	O
49657	the	DET	O
49657	seven	NUM	O
49657	drugs	NOUN	O
49657	orally	ADV	O
49657	.	PUNCT	O
49658	We	PRON	O
49658	column	NOUN	O
49658	-	PUNCT	O
49658	chromatographed	VERB	O
49658	25-ml	NUM	O
49658	samples	NOUN	O
49658	of	ADP	O
49658	urine	NOUN	O
49658	on	ADP	O
49658	Amberlite	PROPN	O
49658	XAD-2	PROPN	O
49658	.	PUNCT	O
49659	The	DET	O
49659	drugs	NOUN	O
49659	and	CCONJ	O
49659	their	ADJ	O
49659	metabolites	NOUN	O
49659	in	ADP	O
49659	the	DET	O
49659	urine	NOUN	O
49659	were	VERB	O
49659	adsorbed	VERB	O
49659	by	ADP	O
49659	the	DET	O
49659	resin	NOUN	O
49659	,	PUNCT	O
49659	irrespective	ADV	O
49659	of	ADP	O
49659	urinary	ADJ	O
49659	pH	PROPN	O
49659	,	PUNCT	O
49659	and	CCONJ	O
49659	upon	ADP	O
49659	successive	ADJ	O
49659	elution	NOUN	O
49659	with	ADP	O
49659	methanol	NOUN	O
49659	and	CCONJ	O
49659	ethyl	VERB	O
49659	acetate	NOUN	O
49659	/	SYM	O
49659	methanol	NOUN	O
49659	/	SYM	O
49659	acetic	NOUN	O
49659	acid	NOUN	O
49659	(	PUNCT	O
49659	90/10/0.1	NUM	O
49659	by	ADP	O
49659	vol	NUM	O
49659	)	PUNCT	O
49659	they	PRON	O
49659	could	VERB	O
49659	be	VERB	O
49659	separated	VERB	O
49659	and	CCONJ	O
49659	extracted	VERB	O
49659	from	ADP	O
49659	the	DET	O
49659	normal	ADJ	O
49659	components	NOUN	O
49659	of	ADP	O
49659	urine	NOUN	O
49659	with	ADP	O
49659	satisfactory	ADJ	O
49659	analytical	ADJ	O
49659	recovery	NOUN	O
49659	.	PUNCT	O
49660	The	DET	O
49660	conjugated	VERB	O
49660	metabolites	NOUN	O
49660	were	VERB	O
49660	then	ADV	O
49660	enzymatically	ADV	O
49660	hydrolyzed	VERB	O
49660	and	CCONJ	O
49660	the	DET	O
49660	hydrolysate	NOUN	O
49660	was	VERB	O
49660	extracted	VERB	O
49660	into	ADP	O
49660	ethyl	NOUN	O
49660	acetate	NOUN	O
49660	and	CCONJ	O
49660	the	DET	O
49660	extract	NOUN	O
49660	thin	ADJ	O
49660	-	PUNCT	O
49660	layer	NOUN	O
49660	chromatographed	VERB	O
49660	to	PART	O
49660	detect	VERB	O
49660	and	CCONJ	O
49660	identify	VERB	O
49660	each	DET	O
49660	drug	NOUN	O
49660	and	CCONJ	O
49660	each	DET	O
49660	of	ADP	O
49660	its	ADJ	O
49660	metabolites	NOUN	O
49660	.	PUNCT	O
49661	In	ADP	O
49661	an	DET	O
49661	experiment	NOUN	O
49661	in	ADP	O
49661	which	ADJ	O
49661	the	DET	O
49661	urine	NOUN	O
49661	of	ADP	O
49661	human	ADJ	O
49661	subjects	NOUN	O
49661	given	VERB	O
49661	5	NUM	O
49661	mg	NOUN	O
49661	of	ADP	O
49661	nitrazepam	NOUN	O
49661	orally	ADV	O
49661	was	VERB	O
49661	analyzed	VERB	O
49661	by	ADP	O
49661	this	DET	O
49661	method	NOUN	O
49661	,	PUNCT	O
49661	the	DET	O
49661	metabolites	NOUN	O
49661	of	ADP	O
49661	nitrazepam	NOUN	O
49661	in	ADP	O
49661	the	DET	O
49661	24-h	NUM	O
49661	urine	NOUN	O
49661	could	VERB	O
49661	be	VERB	O
49661	identified	VERB	O
49661	satisfactorily	ADV	O
49661	.	PUNCT	O
49662	1	PUNCT	O
49662	.	PUNCT	O
49663	An	DET	O
49663	in	ADP	O
49663	vivo	NOUN	O
49663	stathmokinetic	ADJ	O
49663	technique	NOUN	O
49663	was	VERB	O
49663	used	VERB	O
49663	to	PART	O
49663	determine	VERB	O
49663	the	DET	O
49663	immediate	ADJ	O
49663	effect	NOUN	O
49663	of	ADP	O
49663	various	ADJ	O
49663	adrenoceptor	NOUN	O
49663	agonists	NOUN	O
49663	and	CCONJ	O
49663	antagonists	NOUN	O
49663	on	ADP	O
49663	the	DET	O
49663	mitotic	ADJ	O
49663	rate	NOUN	O
49663	in	ADP	O
49663	the	DET	O
49663	stratified	ADJ	O
49663	squamous	ADJ	O
49663	epithelium	NOUN	O
49663	of	ADP	O
49663	the	DET	O
49663	rat	ADJ	O
49663	buccal	ADJ	O
49663	mucosa	NOUN	O
49663	.	PUNCT	O
49664	2	PUNCT	O
49664	.	PUNCT	O
49665	The	DET	O
49665	mitotic	ADJ	O
49665	rate	NOUN	O
49665	increased	VERB	O
49665	significantly	ADV	O
49665	in	ADP	O
49665	rats	NOUN	O
49665	treated	VERB	O
49665	with	ADP	O
49665	propranolol	NOUN	O
49665	and	CCONJ	O
49665	with	ADP	O
49665	practolol	NOUN	O
49665	,	PUNCT	O
49665	whereas	ADP	O
49665	the	DET	O
49665	mitotic	ADJ	O
49665	rate	NOUN	O
49665	decreased	VERB	O
49665	significantly	ADV	O
49665	in	ADP	O
49665	rats	NOUN	O
49665	treated	VERB	O
49665	with	ADP	O
49665	metaraminol	NOUN	O
49665	.	PUNCT	O
49666	In	ADP	O
49666	animals	NOUN	O
49666	treated	VERB	O
49666	with	ADP	O
49666	isoprenaline	NOUN	O
49666	and	CCONJ	O
49666	phentolamine	VERB	O
49666	the	DET	O
49666	mitotic	ADJ	O
49666	rate	NOUN	O
49666	did	VERB	O
49666	not	ADV	O
49666	differ	VERB	O
49666	significantly	ADV	O
49666	from	ADP	O
49666	the	DET	O
49666	control	NOUN	O
49666	value	NOUN	O
49666	.	PUNCT	O
49667	3	PUNCT	O
49667	.	PUNCT	O
49668	The	DET	O
49668	nature	NOUN	O
49668	of	ADP	O
49668	the	DET	O
49668	involvement	NOUN	O
49668	of	ADP	O
49668	adrenergic	ADJ	O
49668	mechanisms	NOUN	O
49668	with	ADP	O
49668	cell	NOUN	O
49668	proliferation	NOUN	O
